date,msl,wind_speed,longwave_radiation,solar_radiation,relative_humidity,rainfall,tmax
2017-09-10,100800.29397630302,1.5546858872634468,35627265.09837802,20224063.610867348,79.17903549963664,0.19783226,33.32905
2017-09-11,100922.8954170774,1.8917762208397195,35857862.65317604,19700895.16491657,79.45362700382482,3.294802,33.229916
2017-09-12,100996.72429805784,1.3794660649882022,35901159.35881546,13758410.95494456,81.99241760386117,7.8716946,33.457172
2017-09-13,100957.959451087,1.5104477019891378,35983039.503130265,17071491.62379901,84.01817816473287,33.469193,32.439083
2017-09-14,100876.10729337354,1.8810654118564716,36221518.93906719,13269563.670540694,86.88223633383683,3.075756,31.00765
2017-09-15,100779.91876934032,2.102288851280089,35847652.62684632,9622619.516521448,86.79526956061274,6.955571,29.401299
2017-09-16,100657.23662693116,1.7020817130796446,35649269.02182008,15254624.53400681,86.28887696448386,8.471919,30.829395
2017-09-17,100679.36271920508,2.275430832767524,35598301.52340358,15287127.354032217,84.29552038865025,7.4780316,30.208778
2017-09-18,100708.22309691575,3.253542050716467,36016426.478631206,11653848.693581669,83.74414920905325,0.080021106,29.543957
2017-09-19,100560.87123067294,3.613495881555405,35921964.72290184,13051640.97191501,84.4989326523966,0.0,29.255987
2017-09-20,100539.51203949624,3.606518813679342,36333097.10263517,11761325.130339831,88.44210483767849,0.31028882,28.411222
2017-09-21,100652.61167724068,3.178208072584669,35994224.596121624,8851782.240989082,89.93753890663237,2.4823828,27.681929
2017-09-22,100883.27321180423,2.238742958007108,35112331.34943508,13579884.518203884,81.53763203268191,12.299923,29.64999
2017-09-23,101060.87789673882,1.6932439392460317,34793855.50134741,18642197.342068788,81.63566840057287,2.393926,31.436079
2017-09-24,101030.65291956124,1.973996659974774,34505213.90920325,20176521.999449316,78.303136781922,0.47323716,32.14673
2017-09-25,100876.91392713714,2.20689597847842,33942073.60471371,21181771.882089265,75.84723920207963,0.0,32.661133
2017-09-26,100865.20954504397,2.2968730669433066,34970965.19614563,20703332.07274112,77.83407154109388,1.2404946,32.83076
2017-09-27,100871.74069306492,2.2485709134305973,35143716.05875374,20441681.087220903,75.81271334116197,0.83442944,33.16804
2017-09-28,100761.23823887116,2.497543268849021,35125561.690540746,18861359.439411,74.16353985647643,0.0,33.001472
2017-09-29,100780.17168100928,2.3653961654406888,34886681.65238025,19767664.611177225,73.56348045469288,0.03142123,32.58477
2017-09-30,100926.5832520324,2.278252554671246,34624942.61240888,21031131.768448416,69.31133907754914,0.517364,33.42194
2017-10-01,100845.31962634753,2.610136554513593,34169402.32917484,20430228.711683728,62.51173673999255,0.0,34.37233
2017-10-02,100779.33910075364,2.096436866442636,35118681.79802041,19274630.2458538,72.20873467889552,0.0,32.964516
2017-10-03,100847.78904768304,1.92078401199769,34313407.091593735,19268399.714753937,66.04701525329962,0.0,32.917446
2017-10-04,100876.8612452165,2.393735407829423,33114471.994254418,22470317.898796245,53.964882112522425,0.0,33.98136
2017-10-05,100786.77252658212,2.57159544385978,33948193.19930993,21153283.828805316,63.353573377515374,0.0,34.26789
2017-10-06,100793.9064881982,2.447780659135948,35716623.04444857,16668160.885614008,82.8680876573053,2.0406523,32.61408
2017-10-07,100769.54204374626,1.7642633181695109,35665136.77326144,15135290.60371001,82.70211479516352,2.9089355,33.040783
2017-10-08,100704.88583875768,1.264544597844797,35940826.033235684,11319599.953197412,85.22260090184103,2.8998446,32.27231
2017-10-09,100662.0664907185,0.957545654926451,36399163.606869504,10534609.08283542,87.38268878564936,9.025301,30.863754
2017-10-10,100646.39439386224,1.2959394883021542,35825380.66295528,11336322.900781589,87.0451425228178,15.195942,29.385824
2017-10-11,100748.84235364216,0.8174076689644293,35601422.08513593,12770019.16861256,87.97130529720967,41.6299,30.974411
2017-10-12,100773.0779538802,0.8889578530909552,35163779.072149135,17596743.612307366,83.42007692699616,3.6208792,32.581635
2017-10-13,100713.06378642788,1.3217227402374072,35885960.31441807,15975174.792114144,85.70094614074151,19.143015,31.767843
2017-10-14,100737.81977565504,1.248273337415294,35377600.525335625,13668320.00557116,86.20655866827887,3.089229,31.615692
2017-10-15,100849.28589967656,1.6690883693917469,35434809.85075188,16471597.87280026,83.93356627792241,5.677759,32.521206
2017-10-16,100898.41167068057,1.691859011832763,34241275.02306657,18812058.98376379,73.7198962151108,3.7185144,33.06404
2017-10-17,100885.93968931724,2.352927565873349,32278907.46901968,20416708.37088668,63.47391023514415,0.088425316,33.316486
2017-10-18,100850.52345394068,2.519956105788929,30400777.383344397,21053559.95159384,56.50862407654439,0.0,33.634956
2017-10-19,100822.76590215332,2.2995616324334813,30663371.10497181,22117123.76433464,57.46025067793799,0.0,32.994907
2017-10-20,100852.44104615564,1.5805803355336565,35066656.62963832,18277232.830669157,59.870466804733134,0.0,32.822147
2017-10-21,100917.36426069484,2.245615497303431,35297481.532565735,14862158.490717383,69.65026155874376,0.0,32.179844
2017-10-22,101008.05908596022,2.115121206245244,34168128.38718729,17720607.370874226,68.9671761061347,0.0,32.04532
2017-10-23,101172.10836529169,2.2561320775480813,31939671.410490576,21388612.512251265,59.60469688341284,0.0,33.168785
2017-10-24,101361.10347231812,1.5554645202809825,30159268.52579525,21771515.03959314,52.3971575365176,0.0,33.7072
2017-10-25,101477.80090116074,1.770879141615371,29677731.730018534,21931709.09354235,49.32114036311353,0.0,33.30493
2017-10-26,101452.312709341,1.4687712347758044,32081567.598097306,20609251.75898623,58.80806418928169,0.0,33.185287
2017-10-27,101395.6026798738,1.1979056589550796,32948846.52151125,17125217.709278755,72.72735055785087,0.0,32.333412
2017-10-28,101390.49683643835,1.7380264828258538,31353561.54499853,18636607.48963309,55.20806426171328,0.037068702,32.892433
2017-10-29,101514.45923657734,2.4862151839170434,30417511.747047786,19542609.490640167,53.42586687332632,0.0,31.779783
2017-10-30,101451.96008258437,2.7532131000015347,30939812.715834893,19712157.082190327,52.73482971016724,0.0,32.305115
2017-10-31,101335.88374205584,2.2877807313690104,31497048.30693211,19778012.791275878,48.64842808846462,0.0,31.894987
2017-11-01,101402.3855608185,2.4357177549963853,30004160.881872065,20803804.52867991,47.30398106785351,0.0,32.456352
2017-11-02,101352.64759639128,2.771769144231865,29556230.5070571,20990997.34141003,49.80221768790162,0.0,31.903126
2017-11-03,101255.67620209552,3.2194221746353944,28792344.57109568,20846917.127757065,45.7199507574062,0.0,30.785969
2017-11-04,101335.69317888052,3.3534966236972514,28551509.19058487,21151950.338442247,45.80222668370255,0.0,31.101528
2017-11-05,101351.11972167205,3.096637860083748,31089617.60634858,19335188.970188174,54.48046523492556,0.0,31.191452
2017-11-06,101390.6741460652,2.6886747955172865,29414340.02875848,20549649.17712526,49.66495678548142,0.0,32.64173
2017-11-07,101399.1831535548,2.132611854698222,29055500.60264914,20667544.78206151,49.14021100098651,0.0,32.04636
2017-11-08,101370.17626916547,2.2546555346108934,29445385.29847776,20398651.156292982,50.22222646507549,0.0,31.97204
2017-11-09,101285.5627815396,2.190691449469928,30217709.37707486,20201064.87312332,50.054427319828825,0.0,32.020603
2017-11-10,101337.20541080549,2.50732381996308,29929821.115961324,18682785.38305548,49.047697170832045,0.0,30.982016
2017-11-11,101333.05258812373,2.751723078180612,28320247.65229041,20393442.46163848,44.4213622881114,0.0,30.811293
2017-11-12,101159.92126882129,2.3991436645521405,27911359.177244622,20468830.739577062,44.77323971915669,0.0,30.796583
2017-11-13,101014.6596454692,1.7397877064045906,28199901.47348721,20073237.001764584,45.71594538936838,0.0,31.835033
2017-11-14,100979.48164953083,1.829354435971788,29664149.17383605,19526154.89986493,48.65694168418968,0.0,31.433277
2017-11-15,101031.15666992834,2.016205345437522,30221497.512494065,19605095.94239834,46.05569130199121,0.0,32.41795
2017-11-16,101100.84915529484,2.403561027803733,30303589.501309868,19222916.477047365,46.44633936952457,0.0,31.442368
2017-11-17,101128.49274768854,1.9902788547775712,32123998.713038333,18219718.6685887,50.496296842247546,0.0,31.703821
2017-11-18,101232.40679328964,1.5596943558465746,33277203.96118777,13468525.354056071,57.29877300440649,0.0,31.75658
2017-11-19,101341.23790867889,1.6557636668580964,35094584.45343537,10757193.885699471,56.85865309274311,0.0,30.658564
2017-11-20,101384.72427097076,2.211101123173888,34876431.65972407,9355576.18954344,63.95193389752649,0.0,31.406511
2017-11-21,101282.44736875118,1.4221064314152374,34043372.10571442,15170967.991446262,69.33517163200052,0.0,31.840174
2017-11-22,101225.16013571162,1.4908374619036346,34092134.71670067,15836891.259200975,73.77454991512091,0.0,32.34627
2017-11-23,101182.4776518748,1.8629399374187532,32543374.20051289,16680493.634496288,60.14278585101008,1.9534296,32.48627
2017-11-24,101360.02651987891,1.7285541560543274,32047865.39125748,17434681.829668533,59.33210521268946,0.0,33.59208
2017-11-25,101482.57804874604,2.340748054858057,30536004.20967175,18139684.9457172,56.94098081871479,0.0,31.213566
2017-11-26,101538.81323367436,2.3695738580602987,28669988.54776245,19027053.68038407,47.49055146438379,0.0,31.587484
2017-11-27,101387.3578321872,2.0087803421567445,28275172.02177784,18823419.16387264,43.62277644149558,0.0,31.58035
2017-11-28,101360.2557220284,1.7764376811626117,28215998.740745995,19116885.90717281,44.08966083991469,0.0,32.001167
2017-11-29,101430.50789259076,2.0621917441469657,28158393.81283589,19117197.774259523,46.44119114148833,0.0,31.465256
2017-11-30,101359.60508625662,2.376029481752842,28587141.938555,18844980.701018225,51.10623406940948,0.0,31.283442
2017-12-01,101282.69735151708,2.8190049752154422,28900881.775279436,18237055.661855243,51.153462446177066,0.0,29.972183
2017-12-02,101372.41270187688,2.7677969525712496,30440551.521826763,17761700.436009925,54.54956876584151,0.0,29.570583
2017-12-03,101360.76812906942,2.8200490572810857,30340207.62005903,18115887.632320035,56.553158990615806,0.0,29.20362
2017-12-04,101164.80227329492,3.108211103564644,32054880.259029545,17010722.377490137,56.43046368390659,0.0,29.584751
2017-12-05,101011.9042966732,3.522458977989196,33861620.55812793,15098223.580770325,60.868060076963566,0.0,27.679579
2017-12-06,101075.47403144823,2.7073958276890018,34657168.1804647,12601900.70383796,71.43295563086978,0.047786508,29.009212
2017-12-07,101195.43977652832,1.1393609415648565,34733454.82418409,11650710.376008203,74.13354576085302,4.856114,30.387632
2017-12-08,101248.92846325984,2.464253677737575,31234891.996239897,17823940.698529214,57.564765347984576,5.0469,31.694021
2017-12-09,101297.35062441492,2.5478364829780964,31244495.198865477,17739551.71766713,52.47224148594767,0.0,31.206324
2017-12-10,101414.11443120084,2.3892157063507407,30215117.455168243,17793730.432224583,52.31040035471956,0.0,30.559122
2017-12-11,101395.93041724132,1.5809654275262004,30453027.38852367,18034815.12027096,52.60394080150463,0.0,31.60404
2017-12-12,101440.53900584944,1.7171804684546352,31643772.076008104,16726489.693104455,60.042302144967096,0.0,31.255749
2017-12-13,101414.81947540614,1.834118541761281,31592455.864865776,16749274.60970762,53.12545510074463,0.0,31.23969
2017-12-14,101493.56808815412,1.8213630536851213,31656928.891747992,15102124.864590034,57.26059330799372,0.0,30.493824
2017-12-15,101622.91391920725,2.0212573586346543,31467962.59427056,16510979.971589796,51.20519680840089,0.0,31.108444
2017-12-16,101753.6440650842,2.812830443844612,29550001.688412827,17973751.987647858,48.93970076489694,0.0,30.364645
2017-12-17,101866.7060064016,3.0313520817708213,28813410.987431183,17453887.309120685,49.45905924742512,0.0,29.378954
2017-12-18,101904.95285495122,2.714569384696363,28805548.65458678,17305355.929329388,53.89874167427119,0.0,28.665176
2017-12-19,101820.02627017048,2.9908753943944872,26376325.83248969,18613799.3931222,39.32795683316807,0.0,29.318672
2017-12-20,101814.54674011342,2.6319101494678754,26766834.57367624,18580673.91651409,38.46875774347085,0.0,30.564209
2017-12-21,101815.69387769142,2.3859569470570428,27788830.08053835,17746333.11857349,42.40135680830935,0.0,30.013245
2017-12-22,101665.95610069454,2.6312965307626874,27894171.78239304,18181958.84644068,46.19107375255675,0.0,30.177612
2017-12-23,101447.12454606892,2.1303870562295546,27996124.6577604,18008834.66987741,48.21814809951468,0.0,30.693697
2017-12-24,101381.731159514,1.74503845046144,28380430.833022807,18296908.798082173,45.46621360539544,0.0,30.846493
2017-12-25,101504.41153882252,1.9273367380364883,28551698.057829857,18387547.502767734,47.23146461983012,0.0,30.90437
2017-12-26,101614.8862515416,2.4846016376702087,27777336.26775525,18493774.04113765,48.344991613568254,0.0,29.570854
2017-12-27,101512.50146010012,2.382948739923413,26970581.86534249,18757879.70288313,40.6906862475034,0.0,29.90246
2017-12-28,101453.605429577,2.429601416121528,26685803.481306978,18913177.235555004,38.89041089600906,0.0,30.18182
2017-12-29,101481.43129687208,2.174768365971377,27058619.720462468,18837773.35808901,39.23707331097055,0.0,30.130342
2017-12-30,101437.07491105428,2.0785042075486317,27591514.3684296,18630163.22359452,43.196497841628606,0.0,29.994642
2017-12-31,101259.46697725289,1.925923493425164,27530903.55764362,18679476.251141507,42.21237477609556,0.0,30.124466
2018-01-01,101067.20690881442,1.704409888057928,28624848.871928,18451398.495792203,44.57218585913856,0.0,30.142986
2018-01-02,101129.62908125269,1.6731331537371477,29165361.4818741,18379825.53576205,45.25815571102609,0.0,30.56057
2018-01-03,101301.54769803752,1.9912969529864024,29571952.529911395,18174879.72721136,46.07343211826717,0.0,30.232336
2018-01-04,101343.51283015124,1.745606829654725,29160134.468385056,18384873.319291312,46.04062557934702,0.0,29.862007
2018-01-05,101208.52083673478,1.4002718908616056,29319940.19893956,18221684.107897274,48.78530606096237,0.0,29.86827
2018-01-06,101186.48321297606,1.011460101388857,29857350.70094878,17494300.361015007,46.14382262879065,0.0,29.712246
2018-01-07,101274.71117328496,1.084161359193309,29456202.783248942,18427861.572258454,46.7699467777285,0.0,29.639215
2018-01-08,101397.84106988386,2.147567101024658,30036840.2037546,17490041.50458514,46.33896338978411,0.0,29.355831
2018-01-09,101636.4351512228,2.586607683240402,28708667.42444177,18321698.563995637,48.08385597777613,0.0,28.446451
2018-01-10,101659.30279877926,2.6915574948444223,30252829.268538654,18276445.11087288,51.89110809309725,0.0,30.085058
2018-01-11,101558.26624019389,1.815469409130613,31628917.62669032,18145777.104343325,53.07110744495871,0.0,32.02452
2018-01-12,101471.21037621242,2.236602954616808,32643372.46976483,17230142.121018253,50.79419506745402,0.0,32.562706
2018-01-13,101433.92098740362,2.3873838661267244,32045480.64768436,17272941.72655469,48.865507465413,0.0,32.92817
2018-01-14,101440.71895702084,1.58248632432716,33219354.158381827,15089211.341571713,46.989304273612895,0.0,32.569443
2018-01-15,101425.45646499934,1.8248869646668917,32739837.613909557,16150424.57570217,48.567610745841655,0.0,32.66169
2018-01-16,101306.9778562028,1.8622934578729056,33061235.75529225,15834859.341798192,46.0484165464349,0.0,31.995619
2018-01-17,101325.93681697,1.7114628362192488,32261777.37036864,15720261.22693812,44.83758782010549,0.0,32.30902
2018-01-18,101415.98550851528,2.1885885974507526,29645679.01334941,18614921.046116084,43.76098773971453,0.0,31.128016
2018-01-19,101463.67951447162,2.238255117870984,28446633.058917414,19737104.846077293,41.04796350726014,0.0,31.58716
2018-01-20,101370.9460371542,2.343052635120086,27662992.967282303,20118402.303068493,37.14858514687017,0.0,30.620298
2018-01-21,101222.72220235971,2.257965896332989,27600493.602609817,20246394.07034983,35.91935792067291,0.0,30.9063
2018-01-22,101081.32455032338,2.3023724135730115,28215601.46033853,20111001.564449828,44.04540811958094,0.0,31.11377
2018-01-23,101088.18125724158,2.7734992807988,29277865.444833115,19827917.303254597,45.31105780749216,0.0,30.90286
2018-01-24,101224.24755610737,2.063500663670979,27825259.51768795,20125238.931045845,48.33685853720234,0.0,29.37448
2018-01-25,101193.16442306056,1.733471382012774,27200942.109756,20479677.56719392,41.92530998660583,0.0,30.3924
2018-01-26,101204.58192361296,1.8812011610883843,27006955.343044933,20735670.22864157,34.83745964198775,0.0,30.901957
2018-01-27,101180.7856551783,1.5538990063152929,27559400.26052573,20720567.778100666,36.37161788163711,0.0,31.46434
2018-01-28,101288.08032293268,1.54716003094801,28705298.059763078,20479105.027434945,41.262031689490726,0.0,31.508177
2018-01-29,101471.4423567027,2.3320554216322456,28728371.748771712,20446150.32734149,43.34331306735421,0.0,31.530386
2018-01-30,101543.4682405798,2.3965221706303543,27558158.9059364,21083610.747518577,36.48939276914541,0.0,31.543463
2018-01-31,101547.42707123772,1.7696859131622666,27482085.29872634,21258793.52747465,31.717146777988063,0.0,32.36494
2018-02-01,101450.63998984142,2.1295426524944765,27576369.092501808,21327866.410017144,29.20818578433999,0.0,32.91347
2018-02-02,101277.38999539886,1.2608320367778647,27945105.149018757,21376454.37062118,32.375851891516234,0.0,33.03326
2018-02-03,101288.54651563446,1.2044839280745536,28724578.414610468,21145306.831048068,37.61419616945332,0.0,33.069386
2018-02-04,101334.24337698592,2.23228161565426,29069644.62552489,21083395.895286217,36.76836442245681,0.0,32.984688
2018-02-05,101495.32453226704,2.611816710594671,29003537.791680597,21192645.85655844,33.37828101944125,0.0,32.598064
2018-02-06,101465.79985155682,2.0903687965789834,30278493.743979715,18737040.401696287,34.03388364878079,0.0,31.9902
2018-02-07,101405.88329221672,2.0919282827563923,31485009.477258675,10438195.368373178,40.48456705012158,0.0,28.545944
2018-02-08,101250.02812882928,2.5244478681994083,29174433.669213284,21165016.111218605,37.82454669264367,0.0,32.82754
2018-02-09,101304.40822369726,2.460285370650683,29218240.193623725,20820703.14169749,32.25518868454235,0.0,31.439533
2018-02-10,101368.3295384109,1.4817320612189986,30655287.221992824,13929759.477900673,35.37797195216015,0.0,29.922709
2018-02-11,101347.15419348243,3.2585857723345275,32080409.066829786,17021105.770424902,54.14193084570283,0.36075512,32.179897
2018-02-12,101595.12104107272,1.5210570672627275,31823336.49439582,17098434.529368963,53.93535140694207,0.20947081,31.42241
2018-02-13,101753.6956939476,2.460567603004155,31565671.13391426,18465014.15033257,62.33739094193333,0.0,31.368319
2018-02-14,101924.72525624244,3.337470027320732,31792610.261120547,17007536.453475583,66.77821276682427,0.033328477,31.514063
2018-02-15,101895.50455687808,2.488102775448213,31471536.37991597,17803642.013654742,57.77531570690224,0.0,31.404396
2018-02-16,101676.26569303754,2.179755396114198,30531695.591975164,19855747.147334483,49.21455980672669,0.0,32.429195
2018-02-17,101292.26141728331,1.9140342854157384,29560093.8012538,22354256.14810717,40.72077166823955,0.0,33.72642
2018-02-18,101152.9165886268,1.1481124161785117,30076348.12476299,22549454.102118097,35.89653447934209,0.0,34.43979
2018-02-19,101166.2317506565,1.5214733131978229,31241900.205587257,21609289.5383957,35.824305473883136,0.0,34.865177
2018-02-20,101162.72669765334,1.563601411491856,32278916.843501743,18689386.730562583,39.08160315555529,0.0,35.26368
2018-02-21,101101.97196800492,1.6119519463281728,32971794.386973664,17117137.69212996,39.75114230815688,0.0,34.570118
2018-02-22,101062.63734854852,1.5965918512839747,32871656.149871137,17702427.45387018,41.21090667256211,0.0,34.90159
2018-02-23,101119.82719588115,2.1751332461980297,32413393.15095182,18381845.37038495,40.90846165328654,0.0,34.652473
2018-02-24,101326.99008425316,2.182538823830631,31637520.898438647,22324000.16829405,37.28651929599074,0.0,34.94918
2018-02-25,101374.21839116822,2.681194473213329,29627819.039325144,23415395.37804253,27.699522141805115,0.0,34.9984
2018-02-26,101266.81257492484,2.054948113418813,30262683.50027113,23543499.139927343,29.714647307175397,0.0,36.160355
2018-02-27,101204.63423808895,2.4028888438204183,30522394.84299694,23636925.907716416,29.60531937401375,0.0,36.347614
2018-02-28,101153.64471797916,2.077211772255559,31053819.072218742,23761906.4001884,29.12381064226372,0.0,36.75945
2018-03-01,101100.50438480468,1.5992857981779702,31694573.6313718,23104802.550969902,29.017566073176727,0.0,36.650684
2018-03-02,101038.877036579,1.4657771724905049,31458754.168494847,22599352.34949508,29.36717380798788,0.0,36.419964
2018-03-03,100953.71594039485,1.536194774233932,31845726.44263049,22007254.95636466,27.17629992448366,0.0,36.904034
2018-03-04,100914.23760691502,1.6710022775707742,32595377.98921108,22379223.696917865,27.47688065268393,0.0,36.811596
2018-03-05,101091.92710248994,2.1081810473183134,32358238.54702645,22411931.30146317,31.60387600142044,0.0,36.437862
2018-03-06,101107.83260831128,2.335680082416371,33046173.00717543,19863105.43389567,30.305034596198976,0.0,36.970497
2018-03-07,101028.00904259288,3.1645012745036696,32353631.730082914,21696270.948476072,27.182258921341656,0.0,36.53378
2018-03-08,101076.14354538296,1.7587016392068664,31421398.74628396,23551516.05697557,26.171295733742763,0.0,36.50473
2018-03-09,101134.50279294176,1.8751210673525007,31683427.067572262,23148033.647651467,27.03498576256173,0.0,37.41582
2018-03-10,101128.98994353664,1.924702277918234,32614855.6332391,21583956.329649158,28.535806493743294,0.0,37.25877
2018-03-11,101191.63901356955,2.2089671225240983,33172791.324710675,20284935.69588476,33.81247445944819,0.0,36.542614
2018-03-12,101218.7893824212,1.8454238909500345,32972044.290722795,20981297.68740078,34.568321924154475,0.0,36.953888
2018-03-13,101128.41191861613,2.025351632929874,33409208.593293097,21266389.458081204,33.81300931771936,0.0,37.760223
2018-03-14,101014.72649393512,1.981802621225465,34601703.35893547,21007825.187582668,29.346344407754064,0.0,37.33911
2018-03-15,101133.21773317434,2.5081461428275658,34399377.063064545,9384889.440407546,29.773838052198844,0.0,33.43073
2018-03-16,101228.03137282688,2.5861402697977085,33195509.91861546,14162972.391172793,57.83706873231044,0.029475106,29.603718
2018-03-17,101137.11765915812,2.0452483296768458,32471443.22497794,20202819.671313737,48.765633906873525,0.0,34.12543
2018-03-18,101125.85131879128,2.6108641528112284,34086102.57696907,19357018.513970528,40.78554556881991,0.0,35.34687
2018-03-19,101225.08579748038,2.630957140848285,34803273.57201286,19495410.29882777,43.05088470062631,0.0,37.20825
2018-03-20,101083.25965948182,2.2907425779481785,34444850.030370615,19373185.577361044,35.68258561757426,0.025944795,37.437904
2018-03-21,101061.02377801716,2.9652779075226463,31767223.0582589,23750702.47097878,28.74825176609085,0.0,37.10987
2018-03-22,100985.07360785156,3.027509501148081,29140933.230906453,26276236.77243454,24.53426896864532,0.0,36.557262
2018-03-23,101010.88489421851,2.3262547936722173,29655668.979505166,26151071.421627235,26.61797134781779,0.0,37.117607
2018-03-24,101156.82168376844,2.2193171308416417,30200767.716213763,26262979.51978618,20.7264633471576,0.0,38.42242
2018-03-25,101334.2509182952,3.0221853931988,31039834.973271634,25931940.42513195,22.19656224459941,0.0,38.53754
2018-03-26,101222.50609361356,2.319845743817534,31485758.977908865,25993762.42888582,22.40886474653775,0.0,39.329773
2018-03-27,101036.03778536317,1.9492405759109672,31484473.922133736,26171777.237955384,22.614608415748386,0.0,40.14093
2018-03-28,100968.39992157673,2.9470428250268257,31147203.908709347,26285945.45170969,22.887946849108417,0.0,40.033978
2018-03-29,100916.83216988848,2.9351763548262,31314312.41401734,25547945.09783065,22.513939675392688,0.0,40.50523
2018-03-30,100826.33042438464,2.878225859554798,31005443.004407786,26677527.76106357,22.55522371462699,0.0,40.476646
2018-03-31,100783.00886533374,2.8563906898241527,31572283.68913816,26162458.635217763,25.814799312170265,0.0,39.78492
2018-04-01,100802.88150698433,2.621154121497503,31086341.11564502,26795225.813153967,23.31434430125067,0.0,39.603935
2018-04-02,100883.61752060895,2.1439649966528003,31467894.928983152,25414171.36946525,17.85460714131317,0.0,39.729282
2018-04-03,100826.37111779027,2.883627074347247,31155092.89687228,26825302.50697619,19.456725718460948,0.0,39.599724
2018-04-04,100658.46311674062,2.360148960473422,31755258.846834317,25960572.560319565,19.044696285097324,0.0,39.761913
2018-04-05,100594.26002332463,2.760298327496038,32705126.05312256,26170949.15610447,23.74539978849496,0.0,40.271145
2018-04-06,100813.17884201463,2.6517301207445407,33992351.03489606,19406106.689055186,34.148640703217644,0.0,38.31603
2018-04-07,100970.13799192186,1.9780361888142004,33882440.090217724,23223196.827387325,35.401736967603256,0.0,38.91072
2018-04-08,101010.85902290187,1.9163442675254687,33623735.13553099,23603510.399140317,31.661685191935817,0.6375929,37.56613
2018-04-09,101032.69308735232,1.7856660866244132,33809087.376602314,22433893.459200863,36.119234047129645,0.0,37.954323
2018-04-10,100894.0154107302,1.8851978880786415,33736926.857382655,23277386.050648417,34.42740247967705,0.0,38.12117
2018-04-11,100955.28256527217,2.079823286516891,34320245.697968885,23407069.17254097,45.6136753485532,0.0,38.226048
2018-04-12,100856.11511085092,1.518287705114853,33643715.03829521,22072017.49133556,39.25000155904733,5.650572,38.54916
2018-04-13,100873.16180062247,2.0719086842233683,34481096.50700017,21860040.5885899,37.47882844548053,0.0,39.391888
2018-04-14,100775.8413211243,1.365591550204731,35532956.411757745,22691197.43239812,33.82655627283926,0.0,39.47901
2018-04-15,100939.5610666988,2.698000279302452,35413813.363529555,20060606.2508934,46.1196944100515,0.0,39.299664
2018-04-16,100972.81529086464,2.116218701900084,35810669.89845826,22874100.25177649,38.4123867022445,0.51140565,40.033108
2018-04-17,101114.39038474271,1.998365915338808,35800566.20615734,22302026.381807588,46.71681153702489,0.0,40.59228
2018-04-18,100955.38425837684,2.3759379400922125,34335822.76778577,24100786.63932383,33.289283327970004,1.4396837,40.22413
2018-04-19,100699.91453499922,3.171143790371845,32864681.16718297,26168567.707169853,22.350639145991497,0.0,41.4652
2018-04-20,100773.5085706658,3.958999104080688,32435825.251846127,27343791.72601096,24.30988138036876,0.0,40.12407
2018-04-21,100799.26833384969,3.28952656328004,32936330.18747739,26627689.527247667,26.370564342382355,0.0,40.809383
2018-04-22,100815.74620149366,2.717967022477062,33162991.995317303,26088342.41548103,23.268844228014785,0.0,40.98853
2018-04-23,100824.87492160588,2.8317327020391176,32032298.81205709,27403237.69977371,19.754772103308124,0.0,41.207718
2018-04-24,100802.6906845086,3.117257119028901,30729054.46053128,28142877.074886262,14.69317977016332,0.0,41.9372
2018-04-25,100726.87625000007,2.982727784160468,30566663.825122874,28309087.46975848,15.369486212295632,0.0,41.583252
2018-04-26,100684.85835291696,2.631150692662259,31288902.14338248,28039821.72905816,20.177524424402645,0.0,40.960754
2018-04-27,100796.64840552412,1.7556571189696484,33328233.93199994,25967863.927823704,24.173295856874145,0.0,41.747227
2018-04-28,100788.986573321,1.88116569106523,34598371.23955097,25152530.20847882,24.65183454343622,0.0,42.211136
2018-04-29,100643.81098122016,3.799875142455389,34452975.10767783,25450477.629942697,28.155749420826996,0.0,42.25053
2018-04-30,100584.23077629595,4.728075246741788,32360091.046878196,28013648.594222203,24.05561457352937,0.0,41.96502
2018-05-01,100668.45173701573,3.492421603633305,33299986.45313552,25731600.717780598,25.07347931532997,0.0,42.40918
2018-05-02,100664.52935815716,3.1010294619652004,33620526.80030709,26459360.050705846,25.71621825879484,0.0,42.584602
2018-05-03,100731.56292746955,2.518661067702603,34630408.06363442,24088647.688469928,25.80279943828121,0.0,41.90546
2018-05-04,100769.77235419703,1.5128369553090777,34884944.74934113,25113437.117551453,28.032046329269857,0.0,41.36503
2018-05-05,100778.0103597176,1.8804093984156216,34140362.41137694,27222115.65243526,25.18529315857867,0.0,41.88648
2018-05-06,100835.00904772704,1.9765954890573212,36752958.48992838,22989151.69548697,33.08733719913808,0.0,41.30734
2018-05-07,100764.5054270824,3.2443940345411093,34747218.66537945,25998660.39543913,26.65057220329175,0.0,41.08012
2018-05-08,100680.78303132074,3.817845671066467,33656021.012477234,26281207.027040742,24.40911911088128,0.0,41.33908
2018-05-09,100748.9976318152,2.5413333585373823,34334432.159540705,27120284.803562704,23.568951683688216,0.0,41.87853
2018-05-10,100798.13377478709,2.1314364979317677,36049899.01007042,24751701.775105685,26.254741241821748,0.0,41.752632
2018-05-11,100703.6363525364,3.204526985328765,35472669.71668473,25054318.30044823,30.49562130176017,0.0,41.772507
2018-05-12,100695.50953435396,3.3024228272109304,35133313.590625,25980326.406870704,28.216310578659726,0.0,40.783375
